-82.009741,32.1833595
-90.767728,43.447193
-89.0334005,41.0668125
-92.045905,32.513723
-91.4668495,31.547073
-91.763445,32.38475
-118.830511,34.062749
-84.7572085,36.0166385
-77.351983,42.3492715
-87.6701225,41.6324415
-122.6518655,47.748921
-117.9921155,33.803038
-123.2496855,44.5377975
-89.8433525,29.578733
-96.091941,29.310581
-81.5238915,32.7532745
-118.223625,36.8360195
-73.8389065,41.218084
-97.270243,45.622469
-71.646202,41.371261
-92.0447055,34.981117
-105.989622,38.536746
-95.1110565,36.2800835
-92.225927,34.707349
-96.5878455,46.244454
-90.166041,31.024699
-91.173328,39.0516305
-75.2186355,38.518601
-75.2535435,42.2937535
-85.9947375,41.6779205
-92.2467585,37.831078
-87.6695445,33.441481
-93.353963,33.274405
-98.0825435,36.680327
-124.424249,42.4648825
-98.797454,38.3711095
-117.2830645,33.100198
-88.426764,46.0905995
-68.424843,44.5871515
-93.257784,42.384316
-98.733402,46.89116
-88.2954375,35.9787655
-156.6831445,20.8902215
-90.3578055,31.2545785
-88.17371,43.970812
-91.8287345,37.378235
-104.656672,37.126875
-119.7978475,36.7239935
-122.989375,46.4113535
-85.4891,33.0625185
-115.5234495,33.1246625
-87.758527,43.642786
-117.6271245,34.067991
-93.4926505,46.1422715
-90.1912955,35.173387
-93.30872,41.239609
-88.568049,40.8451795
-90.116357,36.033882
-85.6227655,42.953822
-92.509645,43.626039
-104.91195,39.810307
-120.1300045,37.7507785
-83.340871,36.7679225
-78.4107585,42.1255855
-111.8147185,41.307482
-80.537353,33.795204
-92.5467365,32.7505315
-88.3269505,39.243397
-82.9334095,34.824206
-103.845082,44.6630535
-81.8207795,41.394136
-93.149706,35.283637
-106.6869245,34.990534
-104.8159005,39.6682085
-96.774621,30.4141995
-100.532683,40.423222
-91.8072195,41.3943195
-84.5231515,36.2450375
-85.003394,32.9883255
-93.741576,33.628823
-82.4994225,39.615904
-72.3651055,40.992995
-71.5857985,41.161289
-89.661277,38.7438005
-76.0329745,40.5515565
-81.4488585,31.493932
-120.99808,39.2241605
-73.606223,40.597353
-94.401243,33.467185
-90.4063885,30.5790595
-92.28537,34.191818
-149.9219245,61.5196725
-120.852421,37.3997715
-79.2170885,34.9792195
-85.1812825,42.3030355
-88.903072,43.5651145
-89.7231485,44.948872
-102.6459905,48.559357
-118.103338,33.8311655
-95.995937,35.333853
-72.5526715,40.976964
-84.2605205,33.246396
-94.96302,31.936435
-75.4412025,43.398684
-95.7933215,41.6476465
-84.9380785,43.0017195
-122.2610385,37.8238615
-97.811802,30.532101
-95.9013165,45.4831055
-70.505142,44.1698835
-97.981989,29.805279
-82.2056425,33.7817505
-91.2745155,41.927262
-95.1809215,47.1814955
-116.8147595,46.4494475
-93.978921,41.6736075
-98.0141015,31.982378
-114.0275475,36.8175615
-93.7643055,37.4600895
-89.4165435,34.8744085
-93.3398815,39.0655985
-89.6827,41.8107765
-83.711153,33.9800065
-81.6335215,34.758913
-81.4042525,32.2400115
-87.9100405,33.965336
-102.7148155,40.114926
-96.021143,37.9026365
-81.787434,33.3234815
-73.927288,40.817415
-110.2938255,31.963849
-69.3333225,43.9856675
-99.5328255,38.1739455
-83.5954495,34.4509015
-84.307213,35.350793
-94.1842495,33.638788
-112.1248195,43.381104
-118.481751,34.0852135
-99.6937935,39.39359
-93.3779825,33.802579
-121.2628895,38.8128825
-83.4586095,38.670171
-93.6433295,32.026753
-89.738657,29.826332
-80.4883745,41.6651315
-155.0741275,19.7133185
-76.692632,40.9060175
-78.8744795,41.9439715
-90.1333855,44.4417515
-93.7589955,41.0279805
-98.0656505,27.9945285
-87.9789415,38.909507
-104.7586085,39.741662
-83.4209235,32.3304405
-97.1685315,40.966606
-89.925885,41.6718365
-89.5631785,29.3558085
-94.606532,43.8045005
-112.427791,37.009056
-88.786536,44.219385
-93.33433,34.5205755
-94.883976,38.014034
-122.03731,37.9719235
-68.6641115,45.083291
-87.0179825,38.908225
-84.3102175,32.239217
-87.9389735,41.83998
-88.129301,36.343058
-81.6556835,36.927442
-90.9714015,43.48276
-115.554324,48.3914725
-89.404235,36.3529735
-101.226337,46.458087
-94.00421,44.678893
-83.9998655,30.632816
-90.45776,31.58907
-88.349732,36.834075
-91.284025,36.3315645
-88.2914625,35.7469705
-105.957222,37.274974
-77.6974805,42.555185
-105.1502295,39.7215285
-94.6859985,33.749107
-89.0611315,42.6678695
-90.515527,43.9843075
-70.76749,43.448478
-106.733276,34.802133
-75.0820665,38.614792
-82.2629575,29.825846
-101.655086,34.4119725
-93.7866155,37.1644605
144.7575665,13.4741535
-92.934957,45.693878
-89.950611,44.118367
-90.738638,36.7375615
-89.1300135,29.1827695
-94.237072,35.0647245
-90.4295785,41.541693
-77.1954985,40.124193
-76.0399035,40.3094555
-122.106064,47.6259675
-132.7897865,55.0949695
-118.029336,33.704189
-91.329323,35.3253575
-85.3405805,30.807821
-117.0765385,32.749663
-93.8382895,43.580715
-84.29619,36.1940095
-91.488137,36.0382
-122.229041,47.368555
-86.798762,33.609357
-86.1039475,43.5038355
-95.705002,30.958496
-121.8716385,36.602691
-89.2988125,40.3135485
-119.6406505,36.3446275
-98.404363,42.400289
-121.7701705,37.6516015
-87.8192445,31.211293
-89.3526685,29.1574215
-86.7243095,38.4682795
-69.2358405,44.7041875
-73.9918255,40.7320465
-72.99795,42.525495
-121.026787,44.2040145
-70.620577,41.650588
-82.0644945,28.020939
-90.084677,31.5511965
-73.726744,41.3245455
-93.2557825,44.2649465
-87.628416,41.872847
-85.177174,32.3471315
-94.32989,40.148352
-84.950626,30.6505365
-110.077517,40.246235
-74.831465,42.108617
-73.919605,41.1339275
-103.8902655,30.5820575
-94.301823,45.052055
-100.3425365,40.061045
-88.3018335,34.2142725
-82.6252815,36.2312115
-119.6588925,34.43434
-85.727429,35.9211435
-96.946452,45.90701
-118.2437355,34.001641
-93.229125,33.5975285
-83.4751375,36.828165
-82.0497695,33.524383
-71.086852,42.78659
-97.207145,38.3578105
-70.7183555,43.4604875
-76.3077735,36.885425
-88.19189,45.312424
-88.1058825,38.0499695
-85.0095825,31.572718
-91.9370045,43.5901165
-70.0235695,41.6777965
-102.282927,47.138073
-97.4336895,31.542193
-87.4676775,40.894956
-84.739739,46.4331975
-90.9296515,30.1457315
-89.9901645,38.5206315
-85.0511755,43.3306455
-85.0990865,33.815049
-88.507765,46.041459
-83.7445235,46.0102595
-89.0429045,37.0572885
-76.8141155,36.9889635
-74.496965,40.5283355
-122.219203,37.7223125
-81.5704035,36.941753
-109.829154,31.907299
-75.257812,42.686627
-71.209706,43.5601435
-72.673418,42.4629125
-76.402852,41.805089
-118.1133975,39.6322875
-97.135058,39.609854
-82.6973515,40.164844
-91.383118,39.9272785
-92.960803,48.0666635
-87.7894585,38.168636
-97.7750765,38.1332715
-82.8568665,41.574463
-83.8880895,36.8719765
-93.485414,44.0760195
-94.7802905,39.3713115
-78.017791,38.3637725
-116.820105,46.447182
-90.5279675,30.873287
-88.9091965,44.807601
-108.96751,41.7631195
-121.6982995,37.928369
-88.014216,37.0329275
-94.5796125,39.901541
-66.0768345,18.385751
-83.1057725,31.6652945
-89.5956565,29.5802445
-116.774952,47.700219
-81.589387,38.667315
-74.566011,42.8837235
-91.917251,36.058691
-101.8054795,33.6101115
-88.8030535,37.121624
-82.638193,31.5301945
-70.945242,41.8133415
-79.95044,39.219447
-87.4082485,40.178123
-72.6188805,42.587373
-75.442141,44.340063
-71.632807,41.3626305
-90.189007,42.8571735
-82.4156465,36.915735
-80.6973475,33.267057
-92.677839,40.6854075
-75.4291715,38.1104645
-117.0046315,46.37377
-117.975472,34.137273
-80.8960005,29.0023225
-72.5925635,40.8165455
-90.4514455,43.2416075
-98.436859,32.90295
-84.7698585,43.633351
-120.6900455,35.626237
-82.5178285,40.1339275
-82.5090165,27.8497945
-83.2657995,31.93538
-96.169119,43.4276915
-85.435068,41.9843525
-78.6336035,35.3073285
-122.480024,37.6585275
-97.8534015,40.603009
-97.4950425,32.0680785
-88.997832,40.5240265
-83.0598515,36.4987185
-104.512818,33.3806905
-89.7666305,29.704057
-73.505973,41.036569
-73.677604,40.8103225
-75.844249,43.5281825
-83.7917165,31.954514
-96.1374595,41.415527
-75.638577,42.98447
-92.0750555,41.5111595
-91.704491,45.192744
-74.5254685,41.4879875
-94.5226895,32.8574415
-73.17729,44.6310315
-90.4882005,33.1757915
-66.075785,18.391271
-94.4069825,36.0156845
-94.7060055,29.9205305
-83.052907,39.3923815
-75.7157465,44.027285
-93.3231755,33.08301
-89.4092835,42.451692
-89.7622825,29.406941
-96.3332045,33.302976
-122.5367995,47.1342925
-106.733217,34.7388255
-68.769557,44.009263
-119.68066,34.414838
-91.8071275,32.05379
-89.8434205,42.60816
-103.83492,46.9121765
-85.4621025,35.749604
-78.5882025,41.375557
-84.208954,39.119594
-92.2288585,43.004498
-95.5438255,45.614123
-112.0577385,33.566849
-83.0660135,36.520636
-84.2126305,36.456093
-81.484456,31.1751065
-82.8124285,40.5490115
-89.262112,41.408136
-81.819343,32.449841
-94.9325225,45.2658285
-85.791402,37.9518615
-89.126597,41.3364175
-86.9492665,34.1131175
-120.4537755,34.867876
-75.4125045,38.16984
-94.9236975,29.247261
-69.967528,44.4386565
-85.7740245,43.47089
-68.877231,45.1803215
-94.206991,43.687745
-94.6493315,35.200554
-83.070829,29.238526
-83.370932,39.4478865
-105.156689,39.765371
-80.944135,41.5059145
-82.190342,30.624815
-86.517852,35.1488335
-100.115314,40.1118375
-84.020891,32.280691
-118.327872,34.1521325
-87.2093675,33.222727
-93.164282,44.4532845
-87.314332,34.471873
-96.2424505,37.6361665
-81.723705,36.8833
-118.127527,34.1625195
-91.313247,30.6307245
-96.7997075,46.8723865
-84.360683,40.3610965
-89.644557,29.6508965
-96.6940295,29.627703
-94.8014325,41.742824
-72.015483,43.266855
-89.230946,47.8918825
-75.543511,41.830059
-81.6592585,32.512
-133.8895805,56.924271
-92.4792815,48.277739
-97.4176875,48.4216375
-84.5137445,31.89456
-87.0189085,38.8697245
-95.2221415,42.645351
-70.801138,43.881338
-82.5047905,31.6460765
-111.2814045,33.8319865
-89.5533405,29.960192
-88.651262,39.1483935
-71.526821,43.664528
-78.2365215,40.372112
-89.7387995,37.441246
-83.9109685,36.9106865
-95.992708,30.4899925
-88.570724,35.199179
-92.6532815,32.515234
-117.7066695,33.9681605
-89.783627,29.415601
-72.597563,43.6812995
-91.25586,42.469087
-90.23901,36.3364955
-121.0113785,39.2590395
-92.5727195,41.537556
-120.6270895,35.214947
-98.281885,36.95719
-121.6558305,36.725424
-95.0882765,29.534117
-86.87645,36.657179
-95.459747,31.419275
-111.1233475,48.01758
-77.166382,38.280131
-94.291192,42.063393
-79.481795,40.0845935
-118.4412,34.2277675
-93.881387,35.3321805
-87.0539435,39.64114
-152.0398425,58.887729
-78.0108645,34.9042375
-83.4214615,36.6154415
-89.152493,29.2764495
-94.0994085,43.6552215
-91.5372375,42.1969585
-104.8388655,48.040616
-112.193745,33.6839925
-98.491318,28.9642705
-88.692743,34.3844885
-67.066694,18.4702195
-106.1052265,34.252554
-175.1315235,52.220673
-97.722835,35.0243595
-87.5161415,37.363202
-84.49538,41.2745025
-83.8054205,31.1407715
-96.740171,45.3258285
-97.4760315,32.14338
-74.6684975,41.651098
-96.467504,34.95721
-96.516567,38.679485
-82.8164985,44.0338875
-82.972245,31.8530685
-83.750238,36.6068745
-119.664455,48.1589765
-88.513983,36.14226
-118.277842,34.793957
-81.244551,37.2492915
-97.1229705,45.719769
-117.6577655,34.12922
-74.963371,42.369833
-88.33666,34.0673555
-103.455876,37.763261
-92.016429,45.4667785
-176.15534,51.951534
-83.0462275,43.3683525
-76.5507605,43.174079
-83.6307255,32.616734
-96.9955265,28.803992
-68.652272,44.951289
-112.32845,43.2005025
-78.2912,41.0512415
-85.448949,43.651975
-119.167424,34.2038315
-77.7329615,42.7192705
-91.904354,42.6183905
-91.914951,42.6773085
-96.7567755,33.0966785
-82.933024,33.099041
-89.8299215,29.6531405
-81.6204795,32.7491725
-92.027138,30.21608
-72.3407725,42.67462
-161.7871435,60.787085
-98.849672,27.6525065
-94.5411035,41.2904895
-94.0488365,35.4279135
-95.837649,37.9738445
-95.3916245,38.270869
-99.64168,41.39042
-89.6009545,29.365996
-82.738356,31.5273295
-95.554141,35.7420585
-85.027074,36.545343
-83.095053,30.0568425
-81.470841,32.2852425
-76.541507,40.401866
-122.447398,37.7789655
-88.6380935,44.3436585
-72.747418,41.252667
-118.051202,33.8046935
-117.890002,33.691082
-92.641294,30.8283425
-98.927694,36.155154
-114.6283185,33.434313
-77.044188,38.896667
-94.4307875,44.465174
-86.485402,38.7333745
-88.624535,40.876142
-95.6783925,35.331606
-81.596405,32.6466265
-83.493684,32.1178385
-117.3387865,33.2275285
-112.1233835,43.38189
-87.373726,44.814328
-89.7562075,34.639353
-84.2199635,41.144218
-77.1463555,38.836661
-75.6962375,44.0919315
-88.0092795,31.0879175
-89.257244,46.052904
-92.947812,48.439804
-86.607212,35.2300345
-82.597447,32.3404035
-85.001482,32.33933
-91.7735005,43.315738
-104.1632325,41.6383995
-108.5535325,39.0859735
-92.5932065,40.193336
-88.281261,42.1575825
-111.8741105,33.296871
-95.15186,32.6166355
-80.825072,35.3273455
-99.958772,37.736268
-94.1314025,39.555353
-135.4594325,58.3234615
-90.5468,42.863829
-123.435842,43.6257645
-90.4697795,31.242181
-78.769682,40.2241765
-83.234924,33.4052265
-89.301954,31.8798
-94.471741,36.021746
-91.125509,42.479881
-119.6758635,36.6337115
-98.029623,42.996271
-72.311535,42.1083935
-76.387116,42.6585395
-118.8272645,34.1687845
-87.6631405,39.169406
-75.082751,38.4441295
-91.645673,35.284106
-89.8237185,29.65455
-91.549916,36.3064905
-98.02878,41.125076
-92.519826,42.0476535
-69.675006,43.88525
-95.0050165,30.6980375
-118.0677015,33.723711
-118.144851,34.126122
-91.7392625,30.998188
-111.424939,43.466133
-80.075983,26.5045275
-84.252906,36.2251125
-82.2023305,28.4562855
-93.8431355,42.5667685
-84.592739,41.4823235
-142.505071,62.610424
-119.613223,34.4303085
-81.531389,34.3842005
-98.8761495,38.247534
-71.5444145,44.3676695
-69.6390795,43.850575
-84.656829,36.368821
-78.321103,40.315033
-75.605563,42.442896
-117.95406,33.92695
-88.9216235,37.0128025
-95.913455,32.3031115
-82.598493,39.7139495
-87.4815135,37.3135365
-86.615527,34.8617445
-89.41156,28.9426835
-78.4412335,38.293731
-81.184918,36.1000415
-122.2347805,37.7861205
-89.0277715,42.728019
-103.853168,44.6686035
-71.013663,42.2510915
-111.9786445,41.9739635
-91.524246,42.6814965
-74.606769,41.1336355
-83.8244595,45.416576
-73.747162,42.308121
-77.2096015,41.4140055
-122.6814695,47.6587415
-95.1965895,47.1707525
-83.0882625,36.5816855
-118.1953805,33.98519
-102.861059,37.593633
-159.36231,21.9500185
-87.970343,40.3787475
-85.677784,43.43971
-110.350374,36.6513325
-120.686331,45.1558905
-78.5432495,40.9556655
-89.6159565,37.038198
-68.8209095,44.468344
-91.1526555,40.8394085
-73.925957,41.2268555
-95.16781,36.199335
-79.555711,41.1243905
-104.5842375,36.35941
-97.5472435,29.9649555
-105.1119025,46.8319265
-68.9035175,44.060528
-87.192855,33.050822
-84.286665,35.259977
-89.8609005,44.3470485
-95.340149,45.881879
-113.8917885,45.173253
-97.6905505,29.503783
-104.0159115,30.3678505
-85.2280185,36.3941755
-99.1366305,29.152871
-95.3614085,37.80694
-85.667664,32.561145
-90.4634125,31.4325265
-80.164366,40.8211505
-89.107444,45.242208
-93.4576395,37.911274
-94.99623,29.286472
-101.317339,43.167668
-99.005102,31.6181225
-122.0379165,37.524428
-110.952708,41.272417
-78.446273,38.562706
-83.0589625,36.9881655
-120.475618,46.1977135
-89.1608945,34.996137
-97.109224,31.2178165
-92.542234,38.6748735
-83.11589,30.710315
-83.2470345,32.463473
-95.0699425,45.137334
-92.4295175,37.177411
-96.408328,46.091504
-117.9100995,33.981926
-93.0526805,34.1212005
-91.46852,30.940611
-94.6642575,35.9466035
-106.685851,34.988062
-121.7742565,37.67347
-88.808743,36.242349
-96.911256,43.7751345
-122.199884,47.8694935
-80.129758,40.7910185
-89.3825065,29.1260135
-92.442181,43.2519065
